model_path,split_type,norm,model_id,arel_data_tr,arel_data_un,norm_arel_data_tr,norm_arel_data_un,srel_data_tr,srel_data_un,r_data_tr,r_data_un
MNIST,test,E,3,0.87921657172735,0.879216565383421,1,0.999999992784566,0.415107991663402,0.415107994296818,NaN,0.832498685362438
MNIST,test,T,3,1.387,1.38699998485446,1,0.99999998908036,0.249823652506114,0.249823656289828,NaN,0.824633443042559
MNIST,train,E,3,0.974534548007341,0.974534557602634,0.999999981710304,0.999999991556331,0.377367959360603,0.377367955739646,0.610148909439098,0.73957257755601
MNIST,train,T,3,1.49279994145632,1.49279997726604,0.999999960782635,0.999999984770929,0.224742507898005,0.224742499850038,0.572608183977367,0.698566337330417
MNIST,union,E,3,0.974534548007341,0.974534557645103,0.999999981710304,0.999999991599909,0.377367959360603,0.37736795572362,0.610148909439098,0.738595941711118
MNIST,union,T,3,1.49279994145632,1.49279997726604,0.999999960782635,0.999999984770929,0.224742507898005,0.224742499850038,0.572608183977367,0.698566337330417
MNIST,test,E,4,0.8792165651943,0.879216561479767,0.999999992569464,0.999999988344644,0.415107994375324,0.415107995917256,0.854900900955606,0.832797414342961
MNIST,test,T,4,1.38699998291433,1.38699997355416,0.999999987681563,0.999999980933067,0.249823656774519,0.249823659112909,0.857990911696822,0.836936605065236
MNIST,train,E,4,0.974534558219935,0.974534553808671,0.999999992189762,0.999999987663228,0.377367955506697,0.377367957171366,0.892827763661151,0.78689551582204
MNIST,train,T,4,1.49279998160675,1.4927999685578,0.999999987678692,0.999999978937436,0.224742498874496,0.224742501807149,0.919768436592107,0.770398111853799
MNIST,union,E,4,0.974534558067415,0.974534553783907,0.999999992033256,0.999999987637816,0.377367955564253,0.377367957180712,0.900941563897356,0.78684048847334
MNIST,union,T,4,1.49279998111725,1.49279996855706,0.999999987350783,0.999999978936937,0.224742498984508,0.224742501807316,0.931265008761618,0.770421067825285
MNIST,test,E,5,0.87921656870912,0.879216554355338,0.999999996567137,0.999999980241487,0.415107992916294,0.415107998874663,0.563024819349355,0.505941534229685
MNIST,test,T,5,1.38699999606535,1.38699993251711,0.999999997163193,0.999999951346151,0.249823653489083,0.249823669364936,0.609677543517011,0.447825799773633
MNIST,train,E,5,0.974534562480756,0.974534545670306,0.999999996561922,0.9999999793122,0.377367953898799,0.377367960242525,0.413135800665961,0.381390596984695
MNIST,train,T,5,1.4927999959141,1.4927999214977,0.99999999726293,0.999999947412716,0.224742495659026,0.224742512383554,0.416265671772458,0.394743463661615
MNIST,union,E,5,0.974534562480756,0.97453454705921,0.999999996561922,0.999999980737398,0.377367953898799,0.377367959718397,0.413135800665961,0.45047094100666
MNIST,union,T,5,1.4927999959141,1.49279992418066,0.99999999726293,0.999999949209979,0.224742495659026,0.22474251178058,0.416265671772458,0.334566820351729
MNIST,test,E,6,0.409378554227827,0.877710814330036,0.465617422819435,0.998287387379021,0.664062800954172,0.415733514417103,0.869590325646024,0.799080594008757
MNIST,test,T,6,0.323961686364711,1.38274540764913,0.233570069477081,0.996932521736936,0.723277953256701,0.250888814615658,0.832600722867355,0.79580289027202
MNIST,train,E,6,0.44951583402475,0.97286203374716,0.461262072978716,0.998283763200646,0.637936944225054,0.377999640754788,0.816153530786573,0.762149940677082
MNIST,train,T,6,0.361068341601036,1.4880521069169,0.241873219186117,0.996819471407358,0.696931367433838,0.225812085218355,0.789976207254417,0.756412194249246
MNIST,union,E,6,0.449872926778231,0.972790735653328,0.461628496875826,0.998210602025731,0.637709182233592,0.378026592369431,0.817967633236397,0.745224577192719
MNIST,union,T,6,0.361084954640956,1.48800928707793,0.241884347964199,0.996790787163675,0.696919789381383,0.225821754662503,0.790057314520049,0.749446448462396
MNIST,test,E,7,0.110682708855066,0.877931318444707,0.125887878384292,0.998538183510215,0.895222750122473,0.415641853572735,0.951092358972623,0.81650731255624
MNIST,test,T,7,0.160869210489558,1.38301344996616,0.115983569206603,0.997125775029677,0.851403418461749,0.25082157480843,0.922520679103101,0.80476453729575
MNIST,train,E,7,0.133817705991349,0.973039717858237,0.137314478811947,0.998466090351788,0.874749511664817,0.377932482191314,0.916760305972674,0.755327817989674
MNIST,train,T,7,0.190263820125617,1.48803034276068,0.127454327522519,0.996804891988667,0.82674099425685,0.225816999881337,0.887956641119589,0.720246330770044
MNIST,union,E,7,0.134263032469397,0.973038566122551,0.13777144205744,0.998464908520248,0.874360049271008,0.377932917469892,0.916586388675291,0.755636048732853
MNIST,union,T,7,0.189567266510407,1.48802129306346,0.126987718723478,0.996798829758482,0.827317064293783,0.22581904346606,0.888197252487705,0.721232734653497
MNIST,test,E,8,0.194806767664793,0.877789738901869,0.221568580403423,0.998377154308321,0.822993671681276,0.415700704122267,0.886697102334634,0.812616637049431
MNIST,test,T,8,0.223915253637589,1.38247062903047,0.161438539032148,0.99673441170185,0.799382876289823,0.250957762969909,0.898831358044768,0.80220527474181
MNIST,train,E,8,0.195376170975922,0.972828759048957,0.200481519923581,0.998249619005694,0.822525189749821,0.378012218788019,0.899338938126678,0.726892247143043
MNIST,train,T,8,0.22282250735128,1.48761955296621,0.149264809318918,0.996529711258177,0.800256876402447,0.225909782256028,0.909090965532965,0.734482917049216
MNIST,union,E,8,0.212191444565883,0.972821528273701,0.21773619120927,0.998242199284004,0.808809840494905,0.378014952119299,0.909388559172513,0.731125132639923
MNIST,union,T,8,0.23245399672765,1.4875770739004,0.155716771655714,0.996501255292338,0.792586210067398,0.225919378896362,0.915019587514175,0.739445378388279
